Date,Transaction Category,Amount,Credit/Debit,Payment Method,Inflation Rate,Dependent Family Size,Age,Months with Higher Spending,Number of Expenses a Month,Most Frequent Expense Categories,Estimated Monthly Expenses,Day,Month,Year,Year-Month,Budget,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
2013-01-05,food,2850.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,5,1,2013,2013-01,216250.0,32910.0,216250.0,203210.08
2013-01-06,food,1920.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,6,1,2013,2013-01,216250.0,39500.0,216250.0,203210.08
2013-01-06,food,1490.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,6,1,2013,2013-01,216250.0,39500.0,216250.0,203210.08
2013-01-06,food,3180.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,6,1,2013,2013-01,216250.0,39500.0,216250.0,203210.08
2013-01-07,others,1580.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,7,1,2013,2013-01,216250.0,45750.0,216250.0,203210.08
2013-01-07,transport,1290.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,7,1,2013,2013-01,216250.0,45750.0,216250.0,203210.08
2013-01-07,shopping,1870.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,7,1,2013,2013-01,216250.0,45750.0,216250.0,203210.08
2013-01-07,others,1510.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,7,1,2013,2013-01,216250.0,45750.0,216250.0,203210.08
2013-01-08,entertainment,2160.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,8,1,2013,2013-01,216250.0,51980.0,216250.0,203210.08
2013-01-08,food,2630.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,8,1,2013,2013-01,216250.0,51980.0,216250.0,203210.08
2013-01-08,transport,1440.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,8,1,2013,2013-01,216250.0,51980.0,216250.0,203210.08
2013-01-09,transport,1480.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,9,1,2013,2013-01,216250.0,57900.0,216250.0,203210.08
2013-01-09,food,1670.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,9,1,2013,2013-01,216250.0,57900.0,216250.0,203210.08
2013-01-09,food,1800.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,9,1,2013,2013-01,216250.0,57900.0,216250.0,203210.08
2013-01-09,transport,970.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,9,1,2013,2013-01,216250.0,57900.0,216250.0,203210.08
2013-01-10,food,1690.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,10,1,2013,2013-01,216250.0,63950.0,216250.0,203210.08
2013-01-10,food,1910.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,10,1,2013,2013-01,216250.0,63950.0,216250.0,203210.08
2013-01-10,transport,2450.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,10,1,2013,2013-01,216250.0,63950.0,216250.0,203210.08
2013-01-11,transport,1660.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,11,1,2013,2013-01,216250.0,71020.0,216250.0,203210.08
2013-01-11,shopping,1630.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,11,1,2013,2013-01,216250.0,71020.0,216250.0,203210.08
2013-01-11,food,1770.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,11,1,2013,2013-01,216250.0,71020.0,216250.0,203210.08
2013-01-11,food,2010.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,11,1,2013,2013-01,216250.0,71020.0,216250.0,203210.08
2013-01-12,food,1680.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,12,1,2013,2013-01,216250.0,77770.0,216250.0,203210.08
2013-01-12,shopping,1880.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,12,1,2013,2013-01,216250.0,77770.0,216250.0,203210.08
2013-01-12,food,1920.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,12,1,2013,2013-01,216250.0,77770.0,216250.0,203210.08
2013-01-12,food,1270.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,12,1,2013,2013-01,216250.0,77770.0,216250.0,203210.08
2013-01-13,food,1400.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,13,1,2013,2013-01,216250.0,84990.0,216250.0,203210.08
2013-01-13,food,1900.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,13,1,2013,2013-01,216250.0,84990.0,216250.0,203210.08
2013-01-13,food,2100.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,13,1,2013,2013-01,216250.0,84990.0,216250.0,203210.08
2013-01-13,transport,1820.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,13,1,2013,2013-01,216250.0,84990.0,216250.0,203210.08
2013-01-14,bills,2840.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,14,1,2013,2013-01,216250.0,92770.0,216250.0,203210.08
2013-01-14,others,2900.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,14,1,2013,2013-01,216250.0,92770.0,216250.0,203210.08
2013-01-14,transport,2040.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,14,1,2013,2013-01,216250.0,92770.0,216250.0,203210.08
2013-01-15,food,1300.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,15,1,2013,2013-01,216250.0,98700.0,216250.0,203210.08
2013-01-15,transport,980.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,15,1,2013,2013-01,216250.0,98700.0,216250.0,203210.08
2013-01-15,entertainment,1330.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,15,1,2013,2013-01,216250.0,98700.0,216250.0,203210.08
2013-01-15,food,1210.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,15,1,2013,2013-01,216250.0,98700.0,216250.0,203210.08
2013-01-15,transport,1110.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,15,1,2013,2013-01,216250.0,98700.0,216250.0,203210.08
2013-01-16,transport,1090.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,16,1,2013,2013-01,216250.0,105420.0,216250.0,203210.08
2013-01-16,food,1910.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,16,1,2013,2013-01,216250.0,105420.0,216250.0,203210.08
2013-01-16,food,1910.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,16,1,2013,2013-01,216250.0,105420.0,216250.0,203210.08
2013-01-16,transport,1810.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,16,1,2013,2013-01,216250.0,105420.0,216250.0,203210.08
2013-01-17,food,2760.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,17,1,2013,2013-01,216250.0,113770.0,216250.0,203210.08
2013-01-17,food,2390.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,17,1,2013,2013-01,216250.0,113770.0,216250.0,203210.08
2013-01-17,bills,3200.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,17,1,2013,2013-01,216250.0,113770.0,216250.0,203210.08
2013-01-18,transport,1800.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,18,1,2013,2013-01,216250.0,120680.0,216250.0,203210.08
2013-01-18,others,2310.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,18,1,2013,2013-01,216250.0,120680.0,216250.0,203210.08
2013-01-18,transport,1280.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,18,1,2013,2013-01,216250.0,120680.0,216250.0,203210.08
2013-01-18,others,1520.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,18,1,2013,2013-01,216250.0,120680.0,216250.0,203210.08
2013-01-19,entertainment,2360.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,19,1,2013,2013-01,216250.0,126440.0,216250.0,203210.08
2013-01-19,bills,2000.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,19,1,2013,2013-01,216250.0,126440.0,216250.0,203210.08
2013-01-19,transport,1400.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,19,1,2013,2013-01,216250.0,126440.0,216250.0,203210.08
2013-01-20,transport,1030.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,20,1,2013,2013-01,216250.0,132900.0,216250.0,203210.08
2013-01-20,others,1140.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,20,1,2013,2013-01,216250.0,132900.0,216250.0,203210.08
2013-01-20,transport,1580.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,20,1,2013,2013-01,216250.0,132900.0,216250.0,203210.08
2013-01-20,others,1650.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,20,1,2013,2013-01,216250.0,132900.0,216250.0,203210.08
2013-01-20,transport,1060.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,20,1,2013,2013-01,216250.0,132900.0,216250.0,203210.08
2013-01-21,entertainment,3380.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,21,1,2013,2013-01,216250.0,140400.0,216250.0,203210.08
2013-01-21,food,1840.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,21,1,2013,2013-01,216250.0,140400.0,216250.0,203210.08
2013-01-21,food,2280.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,21,1,2013,2013-01,216250.0,140400.0,216250.0,203210.08
2013-01-22,transport,1730.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,22,1,2013,2013-01,216250.0,149400.0,216250.0,203210.08
2013-01-22,entertainment,2120.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,22,1,2013,2013-01,216250.0,149400.0,216250.0,203210.08
2013-01-22,others,2400.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,22,1,2013,2013-01,216250.0,149400.0,216250.0,203210.08
2013-01-22,others,2750.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,22,1,2013,2013-01,216250.0,149400.0,216250.0,203210.08
2013-01-23,bills,1330.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,23,1,2013,2013-01,216250.0,156080.0,216250.0,203210.08
2013-01-23,bills,1320.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,23,1,2013,2013-01,216250.0,156080.0,216250.0,203210.08
2013-01-23,others,1820.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,23,1,2013,2013-01,216250.0,156080.0,216250.0,203210.08
2013-01-23,transport,900.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,23,1,2013,2013-01,216250.0,156080.0,216250.0,203210.08
2013-01-23,entertainment,1310.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,23,1,2013,2013-01,216250.0,156080.0,216250.0,203210.08
2013-01-24,transport,1900.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,24,1,2013,2013-01,216250.0,165280.0,216250.0,203210.08
2013-01-24,others,2590.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,24,1,2013,2013-01,216250.0,165280.0,216250.0,203210.08
2013-01-24,bills,2630.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,24,1,2013,2013-01,216250.0,165280.0,216250.0,203210.08
2013-01-24,entertainment,2080.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,24,1,2013,2013-01,216250.0,165280.0,216250.0,203210.08
2013-01-25,shopping,1550.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,25,1,2013,2013-01,216250.0,172710.0,216250.0,203210.08
2013-01-25,bills,1490.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,25,1,2013,2013-01,216250.0,172710.0,216250.0,203210.08
2013-01-25,food,1980.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,25,1,2013,2013-01,216250.0,172710.0,216250.0,203210.08
2013-01-25,entertainment,1180.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,25,1,2013,2013-01,216250.0,172710.0,216250.0,203210.08
2013-01-25,food,1230.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,25,1,2013,2013-01,216250.0,172710.0,216250.0,203210.08
2013-01-26,food,1600.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,26,1,2013,2013-01,216250.0,180740.0,216250.0,203210.08
2013-01-26,transport,1300.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,26,1,2013,2013-01,216250.0,180740.0,216250.0,203210.08
2013-01-26,transport,1790.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,26,1,2013,2013-01,216250.0,180740.0,216250.0,203210.08
2013-01-26,transport,1490.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,26,1,2013,2013-01,216250.0,180740.0,216250.0,203210.08
2013-01-26,transport,1850.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,26,1,2013,2013-01,216250.0,180740.0,216250.0,203210.08
2013-01-27,transport,1490.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,27,1,2013,2013-01,216250.0,187960.0,216250.0,203210.08
2013-01-27,food,1120.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,27,1,2013,2013-01,216250.0,187960.0,216250.0,203210.08
2013-01-27,bills,1430.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,27,1,2013,2013-01,216250.0,187960.0,216250.0,203210.08
2013-01-27,shopping,1420.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,27,1,2013,2013-01,216250.0,187960.0,216250.0,203210.08
2013-01-27,entertainment,1760.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,27,1,2013,2013-01,216250.0,187960.0,216250.0,203210.08
2013-01-28,transport,1080.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,28,1,2013,2013-01,216250.0,194640.0,216250.0,203210.08
2013-01-28,food,1630.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,28,1,2013,2013-01,216250.0,194640.0,216250.0,203210.08
2013-01-28,entertainment,1790.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,28,1,2013,2013-01,216250.0,194640.0,216250.0,203210.08
2013-01-28,transport,2180.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,28,1,2013,2013-01,216250.0,194640.0,216250.0,203210.08
2013-01-29,food,1430.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,29,1,2013,2013-01,216250.0,201260.0,216250.0,203210.08
2013-01-29,food,1010.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,29,1,2013,2013-01,216250.0,201260.0,216250.0,203210.08
2013-01-29,bills,1270.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,29,1,2013,2013-01,216250.0,201260.0,216250.0,203210.08
2013-01-29,transport,1610.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,29,1,2013,2013-01,216250.0,201260.0,216250.0,203210.08
2013-01-29,food,1300.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,29,1,2013,2013-01,216250.0,201260.0,216250.0,203210.08
2013-01-30,shopping,2240.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,30,1,2013,2013-01,216250.0,208320.0,216250.0,203210.08
2013-01-30,food,930.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,30,1,2013,2013-01,216250.0,208320.0,216250.0,203210.08
2013-01-30,food,2390.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,30,1,2013,2013-01,216250.0,208320.0,216250.0,203210.08
2013-01-30,shopping,1500.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,30,1,2013,2013-01,216250.0,208320.0,216250.0,203210.08
2013-01-31,entertainment,1880.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,31,1,2013,2013-01,216250.0,216250.0,216250.0,203210.08
2013-01-31,others,2410.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,31,1,2013,2013-01,216250.0,216250.0,216250.0,203210.08
2013-01-31,bills,2500.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,31,1,2013,2013-01,216250.0,216250.0,216250.0,203210.08
2013-01-31,transport,1140.0,debit,cash,0.7,3,25,"[1, 3, 12]",119,"['transport', 'food']",200000,31,1,2013,2013-01,216250.0,216250.0,216250.0,203210.08
2013-02-01,transport,1350.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,1,2,2013,2013-02,145230.0,4240.0,216250.0,203210.08
2013-02-01,food,1230.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,1,2,2013,2013-02,145230.0,4240.0,216250.0,203210.08
2013-02-01,food,1660.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,1,2,2013,2013-02,145230.0,4240.0,216250.0,203210.08
2013-02-02,others,2540.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,2,2,2013,2013-02,145230.0,10690.0,216250.0,203210.08
2013-02-02,entertainment,2570.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,2,2,2013,2013-02,145230.0,10690.0,216250.0,203210.08
2013-02-02,food,1340.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,2,2,2013,2013-02,145230.0,10690.0,216250.0,203210.08
2013-02-03,food,2930.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,3,2,2013,2013-02,145230.0,16750.0,216250.0,203210.08
2013-02-03,entertainment,3130.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,3,2,2013,2013-02,145230.0,16750.0,216250.0,203210.08
2013-02-04,bills,1750.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,4,2,2013,2013-02,145230.0,21960.0,216250.0,203210.08
2013-02-04,transport,1770.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,4,2,2013,2013-02,145230.0,21960.0,216250.0,203210.08
2013-02-04,food,1690.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,4,2,2013,2013-02,145230.0,21960.0,216250.0,203210.08
2013-02-05,others,2090.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,5,2,2013,2013-02,145230.0,28020.0,216250.0,203210.08
2013-02-05,bills,2220.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,5,2,2013,2013-02,145230.0,28020.0,216250.0,203210.08
2013-02-05,bills,1750.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,5,2,2013,2013-02,145230.0,28020.0,216250.0,203210.08
2013-02-06,transport,1000.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,6,2,2013,2013-02,145230.0,31340.0,216250.0,203210.08
2013-02-06,food,1260.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,6,2,2013,2013-02,145230.0,31340.0,216250.0,203210.08
2013-02-06,transport,1060.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,6,2,2013,2013-02,145230.0,31340.0,216250.0,203210.08
2013-02-07,bills,2010.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,7,2,2013,2013-02,145230.0,37220.0,216250.0,203210.08
2013-02-07,transport,1300.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,7,2,2013,2013-02,145230.0,37220.0,216250.0,203210.08
2013-02-07,shopping,2570.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,7,2,2013,2013-02,145230.0,37220.0,216250.0,203210.08
2013-02-08,bills,1300.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,8,2,2013,2013-02,145230.0,41220.0,216250.0,203210.08
2013-02-08,others,1590.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,8,2,2013,2013-02,145230.0,41220.0,216250.0,203210.08
2013-02-08,transport,1110.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,8,2,2013,2013-02,145230.0,41220.0,216250.0,203210.08
2013-02-09,food,1690.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,9,2,2013,2013-02,145230.0,45900.0,216250.0,203210.08
2013-02-09,food,1290.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,9,2,2013,2013-02,145230.0,45900.0,216250.0,203210.08
2013-02-09,food,1700.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,9,2,2013,2013-02,145230.0,45900.0,216250.0,203210.08
2013-02-10,bills,2590.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,10,2,2013,2013-02,145230.0,51400.0,216250.0,203210.08
2013-02-10,transport,2910.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,10,2,2013,2013-02,145230.0,51400.0,216250.0,203210.08
2013-02-11,entertainment,1220.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,11,2,2013,2013-02,145230.0,56090.0,216250.0,203210.08
2013-02-11,food,1470.0,debit,online_banking,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,11,2,2013,2013-02,145230.0,56090.0,216250.0,203210.08
2013-02-11,entertainment,2000.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,11,2,2013,2013-02,145230.0,56090.0,216250.0,203210.08
2013-02-12,food,950.0,debit,debit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,12,2,2013,2013-02,145230.0,60700.0,216250.0,203210.08
2013-02-12,bills,1630.0,debit,e-wallet,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,12,2,2013,2013-02,145230.0,60700.0,216250.0,203210.08
2013-02-12,entertainment,960.0,debit,credit_card,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,12,2,2013,2013-02,145230.0,60700.0,216250.0,203210.08
2013-02-12,transport,1070.0,debit,cash,0.7,3,25,"[1, 3, 12]",96,"['transport', 'food']",200000,12,2,2013,2013-02,145230.0,60700.0,216250.0,203210.08
